C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2013.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201501
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.70
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT UVB RAD
2013-01-07 13:15 339.0   5.3  35.9  792.9   4.7     0.443   405.221  
2013-01-07 13:45 341.0   4.0  37.6  792.9   4.6     0.388   371.805  
2013-01-07 14:15 342.0   5.8  37.4  792.9   4.6     0.314   325.815  
2013-01-07 14:45 334.0   8.7  36.5  793.0   3.8     0.233   260.014  
2013-01-07 15:15 343.0   6.2  32.4  793.1   3.8     0.152   169.280  
2013-01-07 15:45 343.0   4.7  33.8  793.1   3.5     0.078    60.833  
2013-01-07 16:15 337.0   4.0  33.6  793.2   2.8     0.035    32.590  
2013-01-07 16:45 334.0   4.2  32.4  793.5   2.5     0.011     6.771  
2013-01-07 17:15 190.0   2.2  31.6  793.7   2.4     0.000    -1.869  
2013-01-07 17:45 190.0   2.1  30.4  794.0   2.5     0.000    -1.985  
2013-01-07 18:15 197.0   2.2  30.0  794.2   2.5     0.000    -1.902  
2013-01-07 18:45 191.0   2.0  29.4  794.4   2.7     0.000    -1.939  
2013-01-07 19:15 191.0   2.0  29.9  794.6   3.0     0.000    -2.000  
2013-01-07 19:45 178.0   2.0  30.2  794.6   3.1     0.000    -1.994  
2013-01-07 20:15 177.0   2.1  31.2  794.6   3.3     0.000    -2.013  
2013-01-07 20:45 178.0   2.2  30.4  794.6   3.5     0.000    -1.953  
2013-01-07 21:15 188.0   2.1  28.9  794.6   3.5     0.000    -1.981  
2013-01-07 21:45 321.0   3.2  27.6  794.7   3.3     0.000    -1.900  
2013-01-07 22:15 333.0   3.0  29.3  794.8   3.0     0.000    -1.886  
2013-01-07 22:45 343.0   4.3  30.1  794.9   3.0     0.000    -1.881  
2013-01-07 23:15 341.0   4.3  29.8  794.9   3.1     0.000    -1.949  
2013-01-07 23:45 346.0   4.6  31.7  795.0   2.9     0.000    -1.959  
2013-01-08 00:15 345.0   6.3  32.2  794.9   2.9     0.003    -0.005  
2013-01-08 00:45 347.0   5.5  32.3  794.8   3.1     0.003    -0.053  
2013-01-08 01:15 343.0   4.7  32.3  794.8   2.9     0.003    -0.038  
2013-01-08 01:45 344.0   4.6  33.1  794.9   2.7     0.003    -0.035  
2013-01-08 02:15 337.0   6.3  32.8  795.0   2.5     0.003     0.023  
2013-01-08 02:45 340.0   5.6  33.2  795.1   2.6     0.003     0.056  
2013-01-08 03:15 333.0   5.9  32.8  795.0   2.4     0.003     0.097  
2013-01-08 03:45 333.0   6.5  33.2  794.8   2.1     0.003     0.089  
2013-01-08 04:15 332.0   7.3  33.8  794.7   1.9     0.003     0.111  
2013-01-08 04:45 336.0   7.5  34.1  794.5   1.8    -0.004    -0.001  
2013-01-08 05:15 336.0   8.3  35.5  794.4   1.7    -0.007    -0.097  
2013-01-08 05:45 333.0   9.5  34.7  794.2   1.6    -0.007     0.041  
2013-01-08 06:15 334.0   9.8  33.7  794.4   1.7    -0.007     0.049  
2013-01-08 06:45 337.0   8.6  28.8  794.5   1.8    -0.003     0.342  
2013-01-08 07:15 344.0   6.7  23.9  794.5   2.6    -0.005     0.047  
2013-01-08 07:45 346.0   7.2  26.3  794.3   3.4    -0.004     0.276  
2013-01-08 08:15 339.0  11.9  24.0  794.2   3.9     0.013    11.746  
2013-01-08 08:45 333.0  14.6  23.9  794.5   3.9     0.050    49.000  
2013-01-08 09:15 333.0  14.8  24.0  794.5   3.9     0.105   135.502  
2013-01-08 09:45 334.0  13.9  24.3  794.7   4.2     0.177   202.674  
2013-01-08 10:15 335.0  14.3  26.0  794.8   4.4     0.259   287.417  
2013-01-08 10:45 328.0  13.5  26.3  794.9   4.7     0.329   323.735  
2013-01-08 11:15 311.0  14.9  24.8  794.8   5.2     0.401   372.459  
2013-01-08 11:45 303.0  12.5  25.2  794.5   5.3     0.460   422.462  
2013-01-08 12:15 300.0  11.2  26.3  794.3   5.5     0.482   430.294  
2013-01-08 12:45 305.0  12.2  26.8  794.0   5.3     0.481   426.861  
2013-01-08 13:15 311.0  13.4  27.1  793.8   5.1     0.456   411.095  
2013-01-08 13:45 313.0  12.7  26.9  793.6   4.8     0.387   350.908  
2013-01-08 14:15 318.0  12.4  28.5  793.5   4.7     0.333   344.083  
2013-01-08 14:45 320.0  13.0  28.1  793.3   4.6     0.241   246.398  
2013-01-08 15:15 328.0  11.7  31.0  793.3   4.1     0.162   182.617  
2013-01-08 15:45 330.0  12.6  31.1  793.2   4.1     0.092    90.224  
2013-01-08 16:15 332.0  13.6  30.5  793.1   4.2     0.043    76.384  
2013-01-08 16:45 334.0  13.6  30.2  793.2   3.7     0.010    16.690  
2013-01-08 17:15 334.0  12.8  31.3  793.2   3.3     0.003     1.070  
2013-01-08 17:45 337.0  12.3  31.1  793.2   3.4     0.003     0.152  
2013-01-08 18:15 334.0  13.5  30.2  793.2   3.2     0.003     0.221  
2013-01-08 18:45 338.0  12.1  29.4  793.1   3.3     0.003     0.144  
2013-01-08 19:15 340.0  10.9  28.7  793.0   3.4     0.003     0.049  
2013-01-08 19:45 342.0   9.7  28.6  792.8   3.3     0.003    -0.003  
2013-01-08 20:15 344.0   8.5  29.0  792.9   3.1     0.003     0.679  
2013-01-08 20:45 346.0   7.8  29.2  793.1   3.2     0.003     0.237  
2013-01-08 21:15 347.0   6.2  29.0  793.2   3.2     0.003     0.263  
2013-01-08 21:45 341.0   6.9  29.3  793.0   3.0     0.003     0.567  
2013-01-08 22:15 341.0   7.8  29.4  792.9   2.6     0.001     0.156  
2013-01-08 22:45 345.0   6.4  30.8  793.0   2.4     0.002    -0.059  
2013-01-08 23:15 344.0   5.0  32.2  793.0   2.5    -0.002    -0.060  
2013-01-08 23:45 338.0   3.8  29.5  792.9   3.2    -0.004     0.121  
2013-01-09 00:15 183.0   2.3  27.0  792.8   3.9    -0.003     0.060  
2013-01-09 00:45 191.0   2.2  26.9  792.7   4.2     0.003    -0.029  
2013-01-09 01:15 195.0   1.9  28.2  792.6   4.1     0.006     0.025  
2013-01-09 01:45 186.0   1.7  28.8  792.5   3.9     0.006     0.000  
2013-01-09 02:15 192.0   1.6  29.4  792.7   3.7     0.006     0.053  
2013-01-09 02:45 173.0   1.6  31.7  792.7   3.8     0.006     0.001  
2013-01-09 03:15 189.0   1.5  32.1  792.7   4.0     0.006     0.069  
2013-01-09 03:45 335.0   2.2  32.9  792.5   4.2     0.006     0.118  
2013-01-09 04:15 342.0   2.7  33.4  792.4   4.4     0.006     0.127  
2013-01-09 04:45 177.0   1.3  32.5  792.1   4.3     0.006    -0.009  
2013-01-09 05:15 198.0   1.4  32.4  791.9   4.4     0.006     0.027  
2013-01-09 05:45 333.0   2.3  28.9  791.9   4.4     0.006     0.001  
2013-01-09 06:15 335.0   2.9  32.9  792.1   4.4     0.006    -0.010  
2013-01-09 06:45 300.0   5.8  34.2  792.0   5.3     0.006    -0.003  
2013-01-09 07:15 296.0   5.0  31.3  792.0   5.9     0.006    -0.032  
2013-01-09 07:45 284.0   2.8  29.5  792.0   5.8     0.008     1.432  
2013-01-09 08:15 316.0   3.3  25.2  792.1   5.5     0.030    29.336  
2013-01-09 08:45 328.0   4.7  22.1  792.2   4.8     0.070   116.920  
2013-01-09 09:15 338.0   3.0  24.3  792.2   5.3     0.135   191.747  
2013-01-09 09:45 198.0   0.7  30.0  792.2   6.5     0.223   255.463  
2013-01-09 10:15 195.0   1.0  33.8  792.1   7.1     0.321   324.204  
2013-01-09 10:45 206.0   0.8  36.0  792.1   7.9     0.412   377.043  
2013-01-09 11:15 334.0   1.6  37.2  791.9   8.6     0.499   425.060  
2013-01-09 11:45 326.0   3.2  32.8  791.7   8.8     0.536   422.063  
2013-01-09 12:15 315.0   3.5  33.5  791.4   7.7     0.579   466.975  
2013-01-09 12:45 316.0   4.5  28.7  791.1   7.6     0.575   455.805  
2013-01-09 13:15 294.0   4.7  29.2  790.9   6.3     0.494   376.331  
2013-01-09 13:45 294.0   5.3  28.0  790.9   5.8     0.448   364.939  
2013-01-09 14:15 301.0   7.0  25.0  790.9   5.6     0.376   349.188  
2013-01-09 14:45 304.0   7.3  24.9  790.9   5.8     0.293   304.829  
2013-01-09 15:15 310.0   7.3  24.4  790.8   5.7     0.196   239.057  
2013-01-09 15:45 320.0   7.2  23.6  790.8   5.1     0.116   193.977  
2013-01-09 16:15 312.0   8.7  24.2  790.7   4.8     0.049   101.039  
2013-01-09 16:45 309.0   9.2  24.3  790.5   5.0     0.011    18.958  
2013-01-09 17:15 302.0   8.2  22.4  790.3   4.9    -0.004     1.324  
2013-01-09 17:45 289.0   6.2  25.6  790.1   4.5    -0.004     0.017  
2013-01-09 18:15 265.0   6.3  27.8  790.0   3.9     0.002    -0.062  
2013-01-09 18:45 260.0   5.3  27.8  790.0   3.6     0.000    -0.040  
2013-01-09 19:15 251.0   5.1  27.0  790.0   3.2     0.003     0.041  
2013-01-09 19:45 234.0   6.7  26.5  789.9   2.8     0.006    -0.030  
2013-01-09 20:15 236.0   4.4  25.0  789.7   3.0    -0.002    -0.029  
2013-01-09 20:45 241.0   2.9  26.1  789.5   2.7    -0.004    -0.009  
2013-01-09 21:15 241.0   2.7  25.3  789.3   2.8    -0.004     0.077  
2013-01-09 21:45 244.0   2.5  25.0  788.9   2.7    -0.004     0.044  
2013-01-09 22:15 236.0   2.9  26.8  788.6   2.2    -0.004     0.042  
2013-01-09 22:45 231.0   4.4  31.2  788.3   1.9    -0.004     0.026  
2013-01-09 23:15 230.0   7.8  51.8  788.0   0.6    -0.004     0.018  
2013-01-09 23:45 231.0  10.5  76.1  787.8  -1.2     0.004    -0.053  
2013-01-10 00:15 238.0  10.8  98.9  787.8  -3.0    -0.091    -0.549  
2013-01-10 00:45 246.0  12.0  99.0  787.7  -3.0    -0.083    -0.243  
2013-01-10 01:15 -99.9 -99.9  99.0  787.5  -2.9    -0.069     0.413  
2013-01-10 01:45 -99.9 -99.9  99.0  787.3  -2.9    -0.057     0.953  
2013-01-10 02:15 -99.9 -99.9  99.0  787.2  -3.1    -0.045     1.376  
2013-01-10 02:45 -99.9 -99.9  99.0  787.1  -3.0    -0.038     1.305  
2013-01-10 03:15 -99.9 -99.9  99.0  786.7  -2.9    -0.028     1.477  
2013-01-10 03:45 -99.9 -99.9  99.0  786.1  -2.9    -0.018     1.501  
2013-01-10 04:15 -99.9 -99.9  99.0  785.8  -2.9    -0.009     1.430  
2013-01-10 04:45 -99.9 -99.9  99.0  785.4  -3.0     0.008     1.399  
2013-01-10 05:15 -99.9 -99.9  99.0  785.1  -3.1     0.019     1.417  
2013-01-10 05:45 -99.9 -99.9  99.0  784.8  -3.2     0.029     1.320  
2013-01-10 06:15 -99.9 -99.9  99.0  784.6  -3.2     0.033     1.328  
2013-01-10 06:45 -99.9 -99.9  99.0  784.5  -3.4     0.040     1.519  
2013-01-10 07:15 -99.9 -99.9  99.0  784.7  -3.8     0.044     1.538  
2013-01-10 07:45 -99.9 -99.9  99.0  784.9  -3.8     0.054     2.270  
2013-01-10 08:15 -99.9 -99.9  99.0  785.0  -3.5     0.069    11.421  
2013-01-10 08:45 -99.9 -99.9  99.0  785.0  -3.3     0.094    31.906  
2013-01-10 09:15 -99.9 -99.9  99.0  784.9  -3.2     0.144    63.175  
2013-01-10 09:45 -99.9 -99.9  99.0  784.8  -3.2     0.190    87.262  
2013-01-10 10:15 -99.9 -99.9  99.0  784.8  -3.1     0.237   106.376  
2013-01-10 10:45 -99.9 -99.9  99.0  784.8  -3.1     0.271   113.129  
2013-01-10 11:15 -99.9 -99.9  99.0  784.6  -3.3     0.339   149.676  
2013-01-10 11:45 -99.9 -99.9  99.0  784.3  -3.2     0.408   163.428  
2013-01-10 12:15 -99.9 -99.9  99.0  784.0  -3.1     0.449   186.831  
2013-01-10 12:45 -99.9 -99.9  99.0  783.7  -2.8     0.359   154.024  
2013-01-10 13:15 -99.9 -99.9  99.0  783.3  -2.6     0.329   134.456  
2013-01-10 13:45 -99.9 -99.9  99.0  782.9  -2.6     0.302   107.126  
2013-01-10 14:15 -99.9 -99.9  99.0  782.7  -2.5     0.324   167.090  
2013-01-10 14:45 -99.9 -99.9  99.0  782.4  -2.7     0.252    82.245  
2013-01-10 15:15 -99.9 -99.9  99.0  782.4  -2.9     0.208    49.292  
2013-01-10 15:45 -99.9 -99.9  99.0  782.4  -3.1     0.166    28.691  
2013-01-10 16:15 -99.9 -99.9  99.0  782.5  -3.1     0.121    15.291  
2013-01-10 16:45 -99.9 -99.9  99.0  782.3  -3.0     0.095     9.140  
2013-01-10 17:15 -99.9 -99.9  98.8  782.1  -2.9     0.079     3.755  
2013-01-10 17:45 -99.9 -99.9  94.6  782.1  -2.7     0.082     2.714  
2013-01-10 18:15 -99.9 -99.9  90.6  782.2  -2.7     0.081     2.364  
2013-01-10 18:45 -99.9 -99.9  88.1  782.0  -2.5     0.082     2.029  
2013-01-10 19:15 -99.9 -99.9  85.3  781.8  -2.2     0.084     1.331  
2013-01-10 19:45 -99.9 -99.9  79.1  781.8  -1.9     0.084     1.226  
2013-01-10 20:15 -99.9 -99.9  86.7  781.8  -2.2     0.079     1.102  
2013-01-10 20:45 -99.9 -99.9  93.3  781.9  -2.8     0.083     0.914  
2013-01-10 21:15 -99.9 -99.9  94.2  782.0  -2.9     0.089     1.063  
2013-01-10 21:45 -99.9 -99.9  94.5  782.2  -2.9     0.089     0.908  
2013-01-10 22:15 -99.9 -99.9  94.8  782.2  -2.9     0.089     0.549  
2013-01-10 22:45 -99.9 -99.9  92.9  782.3  -2.8     0.089     0.554  
2013-01-10 23:15 -99.9 -99.9  90.8  782.5  -2.6     0.086     0.452  
2013-01-10 23:45 -99.9 -99.9  86.8  782.5  -2.5     0.089     0.352  
2013-01-11 00:15 -99.9 -99.9  76.2  782.4  -2.1     0.005    -0.440  
2013-01-11 00:45 -99.9 -99.9  67.0  782.3  -1.9     0.005    -0.494  
2013-01-11 01:15 -99.9 -99.9  58.9  782.1  -1.5     0.005    -0.474  
2013-01-11 01:45 -99.9 -99.9  56.0  781.9  -1.1     0.005    -0.542  
2013-01-11 02:15 -99.9 -99.9  59.4  781.7  -1.5     0.005    -0.582  
2013-01-11 02:45 -99.9 -99.9  63.2  781.6  -1.8     0.005    -0.657  
2013-01-11 03:15 -99.9 -99.9  64.4  781.3  -1.7     0.005    -0.592  
2013-01-11 03:45 -99.9 -99.9  61.7  781.0  -1.9     0.005    -0.556  
2013-01-11 04:15 -99.9 -99.9  60.5  780.8  -2.1     0.005    -0.565  
2013-01-11 04:45 -99.9 -99.9  67.0  780.4  -2.5     0.005    -0.470  
2013-01-11 05:15 212.0  10.2  71.6  780.2  -2.3     0.005    -0.558  
2013-01-11 05:45 267.0   9.7  72.7  779.9  -2.0     0.005    -0.478  
2013-01-11 06:15 241.0  13.2  92.3  779.9  -3.4     0.005    -0.509  
2013-01-11 06:45 235.0  10.8  99.0  779.8  -3.2     0.004    -0.293  
2013-01-11 07:15 234.0   9.3  99.0  780.0  -2.8     0.005    -0.026  
2013-01-11 07:45 -99.9 -99.9  99.0  780.2  -2.6     0.004     2.173  
2013-01-11 08:15 211.0   8.5  99.0  780.2  -2.4     0.019    34.260  
2013-01-11 08:45 230.0  10.7  99.0  780.1  -2.2     0.037    75.521  
2013-01-11 09:15 -99.9 -99.9  99.0  779.9  -2.4     0.087   107.406  
2013-01-11 09:45 -99.9 -99.9  99.0  779.8  -2.5     0.155   208.022  
2013-01-11 10:15 -99.9 -99.9  99.0  779.9  -2.6     0.167   140.996  
2013-01-11 10:45 -99.9 -99.9  99.0  780.0  -2.5     0.126    92.083  
2013-01-11 11:15 -99.9 -99.9  99.0  779.9  -2.6     0.114    91.791  
2013-01-11 11:45 -99.9 -99.9  99.0  779.7  -2.6     0.188    92.227  
2013-01-11 12:15 -99.9 -99.9  99.0  779.6  -2.5     0.327   132.700  
2013-01-11 12:45 -99.9 -99.9  99.0  779.3  -2.2     0.452   267.604  
2013-01-11 13:15 -99.9 -99.9  99.0  779.2  -1.9     0.437   253.402  
2013-01-11 13:45 -99.9 -99.9  99.0  779.0  -1.4     0.404   257.886  
2013-01-11 14:15 -99.9 -99.9  99.0  778.9  -1.6     0.311   238.091  
2013-01-11 14:45 -99.9 -99.9  99.0  779.0  -1.9     0.227   144.449  
2013-01-11 15:15 -99.9 -99.9  99.0  779.2  -2.3     0.155   110.919  
2013-01-11 15:45 -99.9 -99.9  99.0  779.6  -2.9     0.101   102.348  
2013-01-11 16:15 -99.9 -99.9  99.0  780.0  -3.3     0.046    78.514  
2013-01-11 16:45 -99.9 -99.9  98.9  780.4  -3.6     0.013    21.854  
2013-01-11 17:15 -99.9 -99.9  94.2  780.9  -4.1     0.002     3.711  
2013-01-11 17:45 -99.9 -99.9  92.4  781.4  -4.4     0.005     2.155  
2013-01-11 18:15 -99.9 -99.9  93.6  781.9  -4.4     0.004     2.029  
2013-01-11 18:45 -99.9 -99.9  90.1  782.2  -4.4     0.005     1.546  
2013-01-11 19:15 -99.9 -99.9  88.3  782.3  -4.6     0.005     1.296  
2013-01-11 19:45 -99.9 -99.9  87.2  782.6  -4.7     0.002     1.233  
2013-01-11 20:15 -99.9 -99.9  87.4  783.0  -4.9    -0.005     0.996  
2013-01-11 20:45 -99.9 -99.9  86.4  783.4  -4.9    -0.005     0.855  
2013-01-11 21:15 -99.9 -99.9  85.7  783.8  -4.5    -0.005     0.951  
2013-01-11 21:45 -99.9 -99.9  87.0  783.9  -4.5    -0.005     1.248  
2013-01-11 22:15 -99.9 -99.9  86.4  784.0  -4.6    -0.005     1.260  
2013-01-11 22:45 -99.9 -99.9  86.4  784.2  -4.6    -0.005     1.100  
2013-01-11 23:15 -99.9 -99.9  85.6  784.4  -4.6    -0.005     0.721  
2013-01-11 23:45 -99.9 -99.9  79.8  784.6  -4.6    -0.005     0.200  
2013-01-12 00:15 -99.9 -99.9  79.0  784.5  -4.5     0.004    -0.402  
2013-01-12 00:45 -99.9 -99.9  79.4  784.5  -4.6     0.004    -0.626  
2013-01-12 01:15   8.0   2.0  82.2  784.6  -4.7     0.004    -0.516  
2013-01-12 01:45 338.0   3.5  79.3  784.6  -4.7     0.002    -0.596  
2013-01-12 02:15 350.0  15.1  77.2  784.6  -4.8     0.004    -0.689  
2013-01-12 02:45 345.0   5.8  72.6  784.6  -4.8     0.004    -0.692  
2013-01-12 03:15 323.0   5.8  72.1  784.6  -5.0    -0.003    -0.779  
2013-01-12 03:45 295.0   7.1  72.6  784.7  -5.1    -0.006    -0.803  
2013-01-12 04:15 248.0   4.6  70.3  784.4  -5.0    -0.006    -0.778  
2013-01-12 04:45 263.0   5.6  64.2  784.4  -5.1    -0.006    -0.844  
2013-01-12 05:15 280.0   6.4  62.0  784.3  -4.9    -0.006    -0.898  
2013-01-12 05:45 283.0   5.3  61.4  784.3  -5.0    -0.006    -0.894  
2013-01-12 06:15 280.0   5.5  61.2  784.5  -5.1    -0.006    -0.955  
2013-01-12 06:45 267.0   5.6  61.9  784.5  -5.3    -0.005    -0.991  
2013-01-12 07:15 265.0   7.1  62.1  784.8  -5.4    -0.002    -0.942  
2013-01-12 07:45 265.0   6.7  61.2  784.9  -5.4     0.004     2.215  
2013-01-12 08:15 259.0   7.3  60.6  785.1  -5.3     0.013    41.092  
2013-01-12 08:45 257.0   8.0  61.3  785.3  -5.3     0.054   118.684  
2013-01-12 09:15 261.0   6.3  60.8  785.4  -5.1     0.111   190.004  
2013-01-12 09:45 250.0   6.1  63.8  785.6  -4.7     0.187   260.424  
2013-01-12 10:15 247.0   3.8  67.2  785.7  -4.2     0.264   312.304  
2013-01-12 10:45 238.0   3.5  73.3  785.8  -4.1     0.337   348.796  
2013-01-12 11:15 234.0   5.3  89.6  785.7  -4.2     0.413   405.575  
2013-01-12 11:45 233.0   5.1  95.6  785.7  -4.3     0.317   188.845  
2013-01-12 12:15 236.0   6.4  99.0  785.5  -4.6     0.349   229.348  
2013-01-12 12:45 236.0   4.2  99.0  785.4  -4.4     0.378   283.558  
2013-01-12 13:15 230.0   6.9  99.0  785.0  -4.6     0.380   312.912  
2013-01-12 13:45 241.0   5.4  99.0  785.1  -4.6     0.324   261.023  
2013-01-12 14:15 244.0   3.8  99.0  785.2  -4.4     0.209   167.046  
2013-01-12 14:45 242.0   3.3  99.0  785.2  -4.1     0.205   227.480  
2013-01-12 15:15 236.0   4.7  99.0  785.3  -4.1     0.118    93.168  
2013-01-12 15:45 244.0   2.9  99.0  785.4  -3.9     0.066    96.177  
2013-01-12 16:15 234.0   3.4  99.0  785.4  -4.1     0.025    35.380  
2013-01-12 16:45 229.0   6.7  99.0  785.3  -4.3     0.005     9.382  
2013-01-12 17:15 237.0   3.7  99.0  785.5  -4.2    -0.004     0.251  
2013-01-12 17:45 233.0   4.0  99.0  785.5  -4.4    -0.005    -0.034  
2013-01-12 18:15 244.0   3.5  99.0  785.4  -4.5    -0.006    -0.009  
2013-01-12 18:45 237.0   5.1  99.0  785.4  -4.4    -0.006    -0.241  
2013-01-12 19:15 234.0   7.7  99.0  785.2  -4.5    -0.006     0.903  
2013-01-12 19:45 -99.9 -99.9  99.0  785.1  -4.7    -0.006     1.559  
2013-01-12 20:15 -99.9 -99.9  98.9  785.1  -5.1    -0.005    -0.409  
2013-01-12 20:45 -99.9 -99.9  99.0  785.1  -5.0    -0.004     2.134  
2013-01-12 21:15 -99.9 -99.9  98.6  785.2  -5.3    -0.006    -0.235  
2013-01-12 21:45 -99.9 -99.9  98.9  785.1  -5.3    -0.006    -0.301  
2013-01-12 22:15 -99.9 -99.9  98.6  785.2  -5.4    -0.005    -0.159  
2013-01-12 22:45 -99.9 -99.9  98.0  785.1  -5.6    -0.005    -0.226  
2013-01-12 23:15 -99.9 -99.9  98.0  784.8  -5.8    -0.005     1.211  
2013-01-12 23:45 -99.9 -99.9  98.0  784.7  -5.9    -0.003    -0.146  
2013-01-13 00:15 -99.9 -99.9  98.0  784.6  -6.1    -0.003    -5.836  
2013-01-13 00:45 -99.9 -99.9  98.0  784.6  -6.1    -0.005    -5.728  
2013-01-13 01:15 -99.9 -99.9  98.0  784.5  -6.0    -0.002    -5.698  
2013-01-13 01:45 -99.9 -99.9  98.0  784.4  -5.9    -0.001    -5.702  
2013-01-13 02:15 -99.9 -99.9  97.4  784.2  -6.2    -0.006    -5.405  
2013-01-13 02:45 -99.9 -99.9  97.9  784.0  -6.3    -0.006    -5.498  
2013-01-13 03:15 -99.9 -99.9  97.7  783.9  -6.4    -0.006    -5.374  
2013-01-13 03:45 -99.9 -99.9  98.0  783.8  -6.3    -0.006    -5.430  
2013-01-13 04:15 -99.9 -99.9  98.1  783.6  -5.9    -0.006    -5.361  
2013-01-13 04:45 -99.9 -99.9  99.0  783.3  -5.5    -0.006    -5.456  
2013-01-13 05:15 -99.9 -99.9  99.0  783.0  -5.2    -0.006    -5.179  
2013-01-13 05:45 -99.9 -99.9  99.0  782.8  -5.1    -0.006    -5.080  
2013-01-13 06:15 -99.9 -99.9  99.0  782.7  -4.8    -0.008    -5.008  
2013-01-13 06:45 -99.9 -99.9  99.0  782.5  -4.5    -0.006    -4.628  
2013-01-13 07:15 -99.9 -99.9  99.0  782.5  -4.6    -0.007    -3.958  
2013-01-13 07:45 -99.9 -99.9  99.0  782.4  -4.5    -0.007    -0.604  
2013-01-13 08:15 -99.9 -99.9  99.0  782.2  -4.5    -0.008    -0.714  
2013-01-13 08:45 -99.9 -99.9  99.0  782.1  -4.5     0.012    13.770  
2013-01-13 09:15 -99.9 -99.9  99.0  781.9  -4.5     0.040    19.641  
2013-01-13 09:45 -99.9 -99.9  99.0  781.9  -4.4     0.072    40.041  
2013-01-13 10:15 -99.9 -99.9  99.0  781.8  -4.4     0.122    58.388  
2013-01-13 10:45 -99.9 -99.9  99.0  781.8  -4.4     0.196   125.533  
2013-01-13 11:15 -99.9 -99.9  99.0  781.4  -4.3     0.228   134.161  
2013-01-13 11:45 -99.9 -99.9  99.0  781.1  -4.1     0.244   138.938  
2013-01-13 12:15 -99.9 -99.9  99.0  780.7  -3.9     0.223   110.787  
2013-01-13 12:45 -99.9 -99.9  99.0  780.3  -3.8     0.170    84.251  
2013-01-13 13:15 -99.9 -99.9  99.0  780.1  -3.9     0.137    67.918  
2013-01-13 13:45 -99.9 -99.9  99.0  779.9  -3.9     0.130    67.652  
2013-01-13 14:15 -99.9 -99.9  99.0  779.6  -3.9     0.128    75.339  
2013-01-13 14:45 -99.9 -99.9  99.0  779.4  -3.7     0.083    44.746  
2013-01-13 15:15 -99.9 -99.9  99.0  779.2  -3.5     0.040    27.523  
2013-01-13 15:45 -99.9 -99.9  99.0  778.9  -3.2     0.015    14.789  
2013-01-13 16:15 -99.9 -99.9  99.0  778.6  -3.2     0.001     9.345  
2013-01-13 16:45 -99.9 -99.9  99.0  778.4  -3.2    -0.007     6.818  
2013-01-13 17:15 -99.9 -99.9  99.0  778.1  -3.8    -0.007     6.109  
2013-01-13 17:45 -99.9 -99.9  99.0  778.2  -3.8    -0.006     6.364  
2013-01-13 18:15 -99.9 -99.9  99.0  778.2  -4.0    -0.006     5.494  
2013-01-13 18:45 171.0   8.9  99.0  777.8  -4.0    -0.006     5.797  
2013-01-13 19:15 -99.9 -99.9  99.0  777.6  -4.0    -0.006     6.000  
2013-01-13 19:45 200.0  10.0  99.0  777.3  -3.8    -0.006     6.573  
2013-01-13 20:15 184.0   8.8  99.0  777.0  -3.8    -0.010     4.385  
2013-01-13 20:45 -99.9 -99.9  99.0  777.2  -3.8    -0.010     6.694  
2013-01-13 21:15 225.0   4.6  99.0  777.3  -3.8    -0.015     6.191  
2013-01-13 21:45 -99.9 -99.9  99.0  777.1  -3.7    -0.007     5.842  
2013-01-13 22:15 228.0   2.8  99.0  777.1  -3.7    -0.007     6.455  
2013-01-13 22:45 195.0   3.2  99.0  777.0  -3.5    -0.005     5.669  
2013-01-13 23:15 176.0   4.3  99.0  776.7  -3.2     0.014     5.862  
